iter	Logloss
125	0.4180812836
126	0.4178841236
127	0.417664669
128	0.4174315385
129	0.4171948899
130	0.4169733029
131	0.4168054728
132	0.416607016
133	0.4164676013
134	0.4162160162
135	0.4160080308
136	0.4158086944
137	0.4156485476
138	0.4154123436
139	0.4151632338
140	0.4149457772
141	0.4147527664
142	0.4146102448
143	0.4143761732
144	0.4141430689
145	0.4139281199
146	0.4136939384
147	0.4134603044
148	0.4132830558
149	0.4131101464
150	0.4128901974
151	0.4126620605
152	0.4124803408
153	0.4123238821
154	0.4120666369
155	0.4118452929
156	0.4116586776
157	0.4114794797
158	0.4112463748
159	0.4110937226
160	0.4108867069
161	0.4107099058
162	0.4105565046
163	0.4102938784
164	0.410152226
165	0.4099565401
166	0.4097598884
167	0.4094932908
168	0.4092645182
169	0.4091461637
170	0.4089276641
171	0.4087673169
172	0.4085695847
173	0.4084054985
174	0.4082278894
175	0.4080445546
176	0.4078384608
177	0.4076365877
178	0.407427056
179	0.4072218206
180	0.4070814492
181	0.4068992261
182	0.4066373222
183	0.4064784935
184	0.4062694985
185	0.4060426311
186	0.4058890914
187	0.4056704669
188	0.4055126932
189	0.4053231562
190	0.4051311852
191	0.4049559915
192	0.4047476795
193	0.4045898525
194	0.4043856478
195	0.4042914266
196	0.4041382918
197	0.4039596619
198	0.4038720203
199	0.4036417267
200	0.4035124734
201	0.4033159478
202	0.4031631711
203	0.4030445465
204	0.4028917978
205	0.4027946371
206	0.402626816
207	0.4024023524
208	0.4023033166
209	0.4021248098
210	0.4019539935
211	0.4018509346
212	0.4016806904
213	0.4015446989
214	0.4013777023
215	0.4011758346
216	0.4010336602
217	0.4008341628
218	0.400680938
219	0.4004875926
220	0.4003112325
221	0.4001513168
222	0.3999733244
223	0.3998125911
224	0.3996422367
225	0.3994894518
226	0.3992865634
227	0.3991083926
228	0.3989129715
229	0.3987444815
230	0.3985363728
231	0.3983436515
232	0.398187672
233	0.3980345784
234	0.397905143
235	0.3977554185
236	0.3975997295
237	0.3974420643
238	0.3973269233
239	0.3971790234
240	0.397038978
241	0.3968672204
242	0.3967474614
243	0.3965925291
244	0.3964540149
245	0.396329549
246	0.3961532662
247	0.3959735452
248	0.3957898016
249	0.3955813912
250	0.3954210237
251	0.3952493542
252	0.3951210252
253	0.3949610184
254	0.3948115458
255	0.3946203961
256	0.3944584031
257	0.3942969567
258	0.3941646242
259	0.3939858858
260	0.393847621
261	0.3937106575
262	0.3935630395
263	0.3933640843
264	0.3932172357
265	0.3930455518
266	0.3928876669
267	0.392734646
268	0.392559783
269	0.3924227825
270	0.3922525589
271	0.3921261958
272	0.3919257311
273	0.3918054086
274	0.3916424887
275	0.3914810891
276	0.3913173353
277	0.3911989206
278	0.3910062783
279	0.3908850571
280	0.39070208
281	0.3905388813
282	0.3904101641
283	0.3902392804
284	0.3900931506
285	0.3899168852
286	0.3897775681
287	0.3896398439
288	0.3894787015
289	0.3893798484
290	0.3892170103
291	0.3890398001
292	0.3888881442
293	0.3887554578
294	0.3885961775
295	0.388470675
296	0.3883075061
297	0.3881436626
298	0.3880156311
299	0.3878460891
300	0.3876945413
301	0.3875213994
302	0.3873549948
303	0.3872322634
304	0.3870801134
305	0.3869487947
306	0.3868133039
307	0.3866944941
308	0.3865794273
309	0.3864144725
310	0.3862552437
311	0.3860775417
312	0.385931787
313	0.3857706547
314	0.3856104231
315	0.3854452231
316	0.3852995999
317	0.3851528294
318	0.3850097169
319	0.3848893961
320	0.3847466397
321	0.3846260387
322	0.3844828092
323	0.3843315387
324	0.3842011325
325	0.3840778536
326	0.3839457083
327	0.3837805679
328	0.383640583
329	0.3835007698
330	0.3833479181
331	0.3831624732
332	0.383077351
333	0.3829355952
334	0.3828017281
335	0.382634711
336	0.3824842497
337	0.3823165897
338	0.3821557441
339	0.3820512591
340	0.3818931874
341	0.3817476243
342	0.3816180046
343	0.3814557318
344	0.3812980324
345	0.381152389
346	0.3809595659
347	0.3807676986
348	0.3806159367
349	0.3804733368
350	0.3803352142
351	0.380184946
352	0.3800362965
353	0.3799367554
354	0.3797991371
355	0.3796234418
356	0.3794828605
357	0.3793488191
358	0.3792202188
359	0.3790715984
360	0.3789149113
361	0.3788378488
362	0.3787233692
363	0.3785805848
364	0.3784246731
365	0.3782867907
366	0.378116292
367	0.3779466824
368	0.3778118226
369	0.3777065912
370	0.3775868787
371	0.3774518141
372	0.3773020353
373	0.3772062995
374	0.3770364933
375	0.3769077809
376	0.3768214954
377	0.376652088
378	0.3764929818
379	0.3763434085
380	0.3761990088
381	0.3760682456
382	0.3759559289
383	0.3758116413
384	0.3756667515
385	0.3755163586
386	0.3753749709
387	0.3752359476
388	0.3750773867
389	0.3749543165
390	0.3748026337
391	0.3746363433
392	0.3745262419
393	0.3743635051
394	0.3741888288
395	0.3740432441
396	0.3739044383
397	0.3737381946
398	0.3735841773
399	0.3734550914
400	0.373339091
401	0.3732060636
402	0.3730053082
403	0.3728336099
404	0.3727504717
405	0.3726419687
406	0.3724359887
407	0.3722976365
408	0.3722064554
409	0.3720659563
410	0.3719282787
411	0.371759194
412	0.3716151372
413	0.3714860543
414	0.3713442194
415	0.3712306019
416	0.3711185867
417	0.3709835529
418	0.3708600383
419	0.3707172488
420	0.3706189061
421	0.3704660006
422	0.370330752
423	0.3702071185
424	0.3700248654
425	0.3698923078
426	0.369770237
427	0.3696394177
428	0.3694820136
429	0.3693158222
430	0.3691595531
431	0.3690340005
432	0.368913143
433	0.368799673
434	0.368671323
435	0.3685755787
436	0.3684521184
437	0.3683501278
438	0.368186313
439	0.3680515612
440	0.3678942123
441	0.367761108
442	0.3676260818
443	0.3674984185
444	0.3674054736
445	0.3672451499
446	0.3671071704
447	0.3669718564
448	0.3668564559
449	0.3667251424
450	0.3665862222
451	0.3664337676
452	0.3663736884
453	0.3662245537
454	0.3660750075
455	0.3659455583
456	0.3657970794
457	0.3656901507
458	0.3655404219
459	0.365408203
460	0.3652680023
461	0.3651360656
462	0.3650190638
463	0.3649154461
464	0.3647658544
465	0.3645955247
466	0.3644605183
467	0.3643143749
468	0.3641814284
469	0.36402807
470	0.3639203632
471	0.3637742058
472	0.3636414629
473	0.3635087055
474	0.3634160069
475	0.3632933263
476	0.3631840863
477	0.3630581142
478	0.3629236006
479	0.3628138018
480	0.3626917571
481	0.3625840894
482	0.3624700802
483	0.3623601851
484	0.3622203314
485	0.3620588962
486	0.3619161434
487	0.3618071559
488	0.3617037079
489	0.3615565177
490	0.3614612915
491	0.3614005456
492	0.3612995733
493	0.3611517989
494	0.361058405
495	0.3609143779
496	0.360800293
497	0.360685221
498	0.3605760969
499	0.3604301537
500	0.3603250173
501	0.3602148623
502	0.3600770053
503	0.3599161045
504	0.3597835761
505	0.3596239953
506	0.3594863506
507	0.3593694709
508	0.3592294343
509	0.3591147966
510	0.3589829846
511	0.3588492839
512	0.3586953438
513	0.3585655448
514	0.3584120578
515	0.3582795515
516	0.358153864
517	0.3580190596
518	0.3578393486
519	0.3577451434
520	0.3576088435
521	0.3574817266
522	0.3573863631
523	0.3572511632
524	0.3571216055
525	0.3569884265
526	0.3568802717
527	0.3567354239
528	0.3566351135
529	0.3565513484
530	0.3564083
531	0.3562809313
532	0.3561441485
533	0.3560025309
534	0.3558854764
535	0.3557551632
536	0.355613045
537	0.355483078
538	0.3553350503
539	0.3551825956
540	0.3550621939
541	0.3549288102
542	0.3547764124
543	0.3546468738
544	0.3545471963
545	0.3544563825
546	0.354356315
547	0.3542514613
548	0.35410709
549	0.3539375436
550	0.3538040795
551	0.3536771056
552	0.3535540855
553	0.3534414946
554	0.3533021969
555	0.3531821678
556	0.3530824519
557	0.3529966054
558	0.3528641112
559	0.3527554795
560	0.3526697813
561	0.3525692029
562	0.3524412627
563	0.352331561
564	0.3522083503
565	0.3520627431
566	0.3519197464
567	0.3518175419
568	0.3517024314
569	0.3516084523
570	0.351503552
571	0.3514033592
572	0.3512712246
573	0.3511557933
574	0.351048701
575	0.3509144644
576	0.3507630142
577	0.3506112505
578	0.3504770547
579	0.3504030297
580	0.3502405297
581	0.350125971
582	0.3500254792
583	0.3498781074
584	0.3498116702
585	0.3497009746
586	0.3495772007
587	0.3494108108
588	0.3492789182
589	0.3491848104
590	0.3490485196
591	0.3489435445
592	0.3488388135
593	0.3487080907
594	0.3486075807
595	0.348499619
596	0.348404879
597	0.3482908041
598	0.3482109547
599	0.3480955845
600	0.347962824
601	0.3478244683
602	0.3476970786
603	0.3475481287
604	0.3474237431
605	0.3473003993
606	0.3471764362
607	0.3470493661
608	0.346941973
609	0.346832022
610	0.3467157502
611	0.3466044502
612	0.3464776543
613	0.3463254822
614	0.3462017902
615	0.3460929752
616	0.3459907339
617	0.3458699023
618	0.3457888443
619	0.3456542324
620	0.3455902031
621	0.3454686802
622	0.3453668003
623	0.3452395487
624	0.345147631
625	0.3450313896
626	0.3449210576
627	0.3447761688
628	0.3446445463
629	0.3444922462
630	0.3443603434
631	0.3442254881
632	0.344092368
633	0.343969472
634	0.343884059
635	0.3437357522
636	0.3436056215
637	0.3434720019
638	0.3433512157
639	0.3432053601
640	0.3430867421
641	0.3429581163
642	0.3428215269
643	0.3427124674
644	0.342582333
645	0.3424798902
646	0.3423417912
647	0.3421919658
648	0.3420778606
649	0.3419795306
650	0.3418526408
651	0.3417316897
652	0.3416261412
653	0.341488681
654	0.3413771393
655	0.3412977337
656	0.3411788395
657	0.3410603233
658	0.3409288233
659	0.3407998835
660	0.3406772048
661	0.3405471069
662	0.3404377019
663	0.3403080995
664	0.3401923854
665	0.3400788291
666	0.3399549019
667	0.3398499237
668	0.3397720864
669	0.3396571677
670	0.3395496375
671	0.3394335335
672	0.3393125914
673	0.3391778993
674	0.339045129
675	0.338927174
676	0.3388517868
677	0.338721859
678	0.3385762653
679	0.3384571936
680	0.3383410344
681	0.3382559284
682	0.338125693
683	0.3380084242
684	0.3378827128
685	0.3377800877
686	0.3376531658
687	0.3375286977
688	0.3373962372
689	0.3372543771
690	0.3371287661
691	0.3370226993
692	0.3369216177
693	0.3367817696
694	0.3366905038
695	0.3365534216
696	0.3364632824
697	0.3363410369
698	0.3362291651
699	0.3361178345
700	0.3359866705
701	0.3358613118
702	0.3357534881
703	0.3356309109
704	0.3355151951
705	0.3354010885
706	0.3352976672
707	0.3351732666
708	0.3350539647
709	0.3349442561
710	0.3348240195
711	0.3347205828
712	0.3345936286
713	0.3344747368
714	0.3343457403
715	0.3342224258
716	0.3341059017
717	0.3340096835
718	0.3338941654
719	0.3337634662
720	0.3336256343
721	0.3335261965
722	0.3334154547
723	0.3333046722
724	0.3331883911
725	0.3330659148
726	0.332971809
727	0.3328379844
728	0.3327403436
729	0.332648863
730	0.3325456714
731	0.3324819259
732	0.3323338126
733	0.3322177665
734	0.3321054349
735	0.3320515418
736	0.33195183
737	0.3318290301
738	0.3317387686
739	0.3316398004
740	0.3315472358
741	0.3314234226
742	0.3313041677
743	0.3311810198
744	0.3310508287
745	0.3309756175
746	0.3308952943
747	0.3307626541
748	0.3306768036
749	0.3305626581
750	0.3304473897
751	0.3303284673
752	0.330245896
753	0.3301358016
754	0.3300341729
755	0.3299006019
756	0.3297817844
757	0.3296506924
758	0.3295342225
759	0.3294055019
760	0.3292778585
761	0.3291784481
762	0.3290880047
763	0.328993186
764	0.3288773104
765	0.328771674
766	0.3286785175
767	0.3285419558
768	0.3284107673
769	0.3282787018
770	0.3281691043
771	0.3280623658
772	0.3279325255
773	0.327814036
774	0.3276843287
775	0.3275632549
776	0.3274742126
777	0.3273960882
778	0.327275204
779	0.327157727
780	0.3270726295
781	0.3269397636
782	0.3268340877
783	0.3267202366
784	0.326604486
785	0.3265073868
786	0.3263759021
787	0.3262841372
788	0.3261646504
789	0.326067082
790	0.3259713333
791	0.325861317
792	0.3257342766
793	0.3256054103
794	0.3255000749
795	0.3253762353
796	0.3252533091
797	0.3251635113
798	0.3250883153
799	0.3249886434
800	0.3249126957
801	0.3248048752
802	0.3247169363
803	0.3246038175
804	0.3245236501
805	0.3244268501
806	0.3243272851
807	0.3242359931
808	0.3241337456
809	0.3240270011
810	0.3238788845
811	0.3237724946
812	0.3236575401
813	0.3235509097
814	0.3234512556
815	0.3233275981
816	0.3232327668
817	0.3231115971
818	0.3229985846
819	0.3228896611
820	0.3227878975
821	0.3226717073
822	0.3225511067
823	0.3224488702
824	0.322364255
825	0.3222455563
826	0.3221296583
827	0.3220249721
828	0.3219157297
829	0.3218032313
830	0.3217056776
831	0.32158288
832	0.3214785045
833	0.3213368926
834	0.3212463784
835	0.3211413141
836	0.3210538177
837	0.3209409507
838	0.3208327213
839	0.3207218318
840	0.3206159695
841	0.320515474
842	0.3204013217
843	0.3202953441
844	0.3201764718
845	0.3200663146
846	0.3199639188
847	0.3198627968
848	0.3197460294
849	0.3196389067
850	0.3195437422
851	0.3194207444
852	0.3192999552
853	0.3192062349
854	0.3190798299
855	0.3189687146
856	0.3188578662
857	0.3187502321
858	0.3186496344
859	0.3185377628
860	0.318443718
861	0.3183453467
862	0.3182531744
863	0.3181818616
864	0.3180947405
865	0.3179873511
866	0.3178693213
867	0.3177866626
868	0.3176793408
869	0.3175718678
870	0.3174769644
871	0.3173946118
872	0.317278239
873	0.3171677172
874	0.3170637629
875	0.3169753556
876	0.3168953568
877	0.316811945
878	0.3167055973
879	0.3165930332
880	0.3164886806
881	0.3163689906
882	0.3162837133
883	0.3161760754
884	0.3160720094
885	0.3159553979
886	0.3158505145
887	0.3157117275
888	0.3155987352
889	0.3155370098
890	0.3154339031
891	0.3153212253
892	0.3152194105
893	0.3151238271
894	0.3150398873
895	0.3149114183
896	0.3147869161
897	0.3146853868
898	0.3145730098
899	0.3144710708
900	0.3143531988
901	0.3142577998
902	0.3141314689
903	0.3140065127
904	0.3139020703
905	0.3137834175
906	0.3136898741
907	0.3135654764
908	0.313474066
909	0.3134054874
910	0.3133341939
911	0.3132340088
912	0.3131220761
913	0.3130430847
914	0.3129360404
915	0.3128203418
916	0.3127299309
917	0.3126271027
918	0.3125224254
919	0.3124268722
920	0.3123354515
921	0.312232543
922	0.3121188999
923	0.3120202502
924	0.3119181759
925	0.3118185788
926	0.3116591906
927	0.3115436153
928	0.3114328521
929	0.3113458831
930	0.3112441947
931	0.311134294
932	0.3110448362
933	0.3109342611
