iter	Logloss
284	0.4015307966
285	0.4013483464
286	0.4011850019
287	0.4009985747
288	0.4008026211
289	0.4006776956
290	0.400488676
291	0.4003261623
292	0.4001963278
293	0.4000352553
294	0.3998756213
295	0.3997165048
296	0.3995248052
297	0.3994255907
298	0.3992352631
299	0.3990678398
300	0.3988569792
301	0.3986978269
302	0.3985578532
303	0.3984188738
304	0.3982720783
305	0.3981536014
306	0.3979924537
307	0.3978397464
308	0.3976756083
309	0.3974817951
310	0.3973652001
311	0.3971905933
312	0.3970714804
313	0.3969281981
314	0.396831095
315	0.3966571213
316	0.3965146007
317	0.396335468
318	0.3961828068
319	0.3960671634
320	0.3959239078
321	0.3957567074
322	0.3955669918
323	0.3954378255
324	0.395262672
325	0.3951286219
326	0.3949703992
327	0.3947991462
328	0.3946052344
329	0.3944522476
330	0.3942979448
331	0.394121424
332	0.3939603869
333	0.3937973559
334	0.393648798
335	0.393520022
336	0.393349925
337	0.3931751506
338	0.3930188933
339	0.3928510874
340	0.3927005643
341	0.3925143081
342	0.3923938346
343	0.3921937915
344	0.3920200252
345	0.3918751038
346	0.3916997281
347	0.3915606588
348	0.3913805417
349	0.3912276557
350	0.3910635128
351	0.3909029656
352	0.3907352321
353	0.3905699415
354	0.3903843952
355	0.3902124599
356	0.3900767848
357	0.3899037081
358	0.3897920611
359	0.3896074277
360	0.3894193316
361	0.3893432366
362	0.3891859952
363	0.3890360106
364	0.3888810048
365	0.3887293554
366	0.3885541963
367	0.3884360958
368	0.388327717
369	0.3881537287
370	0.3879849892
371	0.3878024925
372	0.3876372596
373	0.3875133159
374	0.387398073
375	0.3872382024
376	0.3870975695
377	0.3869372444
378	0.3867617389
379	0.3866125444
380	0.3864720483
381	0.3863431052
382	0.386241794
383	0.3861094692
384	0.3859612945
385	0.3857949771
386	0.3856550081
387	0.3855162392
388	0.3853910787
389	0.3852280242
390	0.3850444171
391	0.3849205619
392	0.384773799
393	0.38462723
394	0.3845273967
395	0.3843466155
396	0.3841774156
397	0.3840262761
398	0.3838860459
399	0.3837565857
400	0.3836010361
401	0.3835138551
402	0.3834480652
403	0.3832946282
404	0.3832214513
405	0.3830374933
406	0.3828733329
407	0.3827247088
408	0.38255027
409	0.3823982466
410	0.3823311076
411	0.3822129432
412	0.3820833611
413	0.3819982924
414	0.3818750826
415	0.3817637973
416	0.3816183658
417	0.381455118
418	0.381279491
419	0.3811225341
420	0.3810130924
421	0.3808848139
422	0.3807941671
423	0.3806663024
424	0.3805475568
425	0.3804037163
426	0.3802572467
427	0.3800779128
428	0.3799212142
429	0.3798102471
430	0.3796780253
431	0.3795891639
432	0.3794356788
433	0.3793064943
434	0.3791604902
435	0.3790497001
436	0.378909705
437	0.3787715252
438	0.3786368672
439	0.3785035254
440	0.3783399219
441	0.3781765249
442	0.3780455276
443	0.3779686138
444	0.3778398265
445	0.3777154678
446	0.3775883747
447	0.3774801766
448	0.3773767722
449	0.3772333558
450	0.3770970101
451	0.3769479405
452	0.3768073889
453	0.3767134326
454	0.3765876939
455	0.3764909387
456	0.3763324892
457	0.3762132014
458	0.3761098362
459	0.3759975878
460	0.3758572657
461	0.3757118059
462	0.3755517676
463	0.3754645013
464	0.3753530454
465	0.375217591
466	0.3750924661
467	0.3749898213
468	0.3748507059
469	0.3747177355
470	0.3745574985
471	0.3744341217
472	0.3743057369
473	0.3741638845
474	0.3739872048
475	0.373851398
476	0.3736869516
477	0.3735887336
478	0.373439191
479	0.3732991771
480	0.3731563339
481	0.3730027575
482	0.3728970853
483	0.3728028785
484	0.3726448164
485	0.3725042179
486	0.3723655092
487	0.3722375088
488	0.3720789738
489	0.3720256666
490	0.3718718252
491	0.3717523819
492	0.371596797
493	0.3714962053
494	0.3714312467
495	0.3712892065
496	0.3711951249
497	0.3710886818
498	0.3709336317
499	0.370788992
500	0.3706710742
501	0.3705601619
502	0.3704294805
503	0.3702884777
504	0.3701798311
505	0.3700479839
506	0.369874392
507	0.3697585052
508	0.3696097221
509	0.3694628673
510	0.3693026005
511	0.3691486588
512	0.3690642658
513	0.3689336824
514	0.3687663641
515	0.3686433121
516	0.3685276031
517	0.3683917684
518	0.3682491577
519	0.3681882386
520	0.3680927861
521	0.3679685616
522	0.3678376443
523	0.3677343978
524	0.3676082426
525	0.3674953803
526	0.3673654653
527	0.36721121
528	0.367090671
529	0.3669617604
530	0.3668315144
531	0.3666957017
532	0.3665702834
533	0.3664503384
534	0.3663387838
535	0.3662033372
536	0.366063058
537	0.3659204717
538	0.3657951601
539	0.3656634234
540	0.365526785
541	0.3653660384
542	0.3652153037
543	0.3650342855
544	0.3648695663
545	0.3647210322
546	0.3646686462
547	0.3645271088
548	0.3644333956
549	0.3642913757
550	0.3641811296
551	0.3640648056
552	0.3639502383
553	0.3638432079
554	0.3636933044
555	0.363554649
556	0.3634438245
557	0.3633051864
558	0.3631818831
559	0.3630532465
560	0.3628999894
561	0.362759412
562	0.362648079
563	0.362487985
564	0.3623719422
565	0.362232868
566	0.3621182034
567	0.3619917907
568	0.3618670237
569	0.3617650321
570	0.3616331814
571	0.3615515453
572	0.3614196033
573	0.3613311208
574	0.3612263853
575	0.3610939054
576	0.3609479377
577	0.36080851
578	0.3606794158
579	0.3605475819
580	0.3604302128
581	0.3603059017
582	0.3601791745
583	0.3600369104
584	0.3599027365
585	0.3597778918
586	0.3596700702
587	0.3595227992
588	0.3593989542
589	0.3593079315
590	0.3592040384
591	0.3590923252
592	0.3589874081
593	0.3588620211
594	0.3587493021
595	0.358619016
596	0.3585052155
597	0.3583755634
598	0.3582658049
599	0.3581475243
600	0.3580305713
601	0.3579148061
602	0.3577913566
603	0.3576831971
604	0.3575534792
605	0.3574468892
606	0.3573181092
607	0.3571595671
608	0.3570266686
609	0.3569200242
610	0.3568275863
611	0.3566832855
612	0.3565597625
613	0.356436316
614	0.3562575945
615	0.3561798183
616	0.3560636623
617	0.3559343108
618	0.3558108446
619	0.3556823327
620	0.3555640405
621	0.3554240431
622	0.3553058712
623	0.3551617649
624	0.355060707
625	0.354910243
626	0.3548209664
627	0.3546816895
628	0.3545476628
629	0.354447603
630	0.354328532
631	0.3542041945
632	0.3540909581
633	0.3539397567
634	0.3538276854
635	0.3537112973
636	0.3536118408
637	0.3535005014
638	0.3533757356
639	0.353266607
640	0.3531646232
641	0.3530436054
642	0.3529129333
643	0.3528351277
644	0.3527078219
645	0.352574325
646	0.352515593
647	0.3524028245
648	0.3522858022
649	0.3521586079
650	0.3520134821
651	0.3519057746
652	0.3518215577
653	0.3516878964
654	0.3515276395
655	0.3513900355
656	0.3512658632
657	0.351132445
658	0.351010327
659	0.350884889
660	0.3507746385
661	0.3506677422
662	0.3505893771
663	0.3504595607
664	0.3503209259
665	0.3502320059
666	0.3500884993
667	0.3499681883
668	0.3498672566
669	0.3497547097
670	0.3496222572
671	0.3495293644
672	0.3494166239
673	0.3492968123
674	0.349222679
675	0.3491092674
676	0.3489985413
677	0.3488789565
678	0.3487512957
679	0.3486195872
680	0.3484930734
681	0.3483993722
682	0.3482667774
683	0.3481614075
684	0.3480197229
685	0.3478715863
686	0.3477548053
687	0.347671154
688	0.3475415946
689	0.3473995728
690	0.3473009461
691	0.347196006
692	0.3470974882
693	0.3469675002
694	0.3468521001
695	0.3467065929
696	0.3465954858
697	0.3464777729
698	0.3463663265
699	0.3462519193
700	0.3461451636
701	0.3460395671
702	0.3459200121
703	0.3457844141
704	0.3456616715
705	0.3455420449
706	0.3454659145
707	0.3453433131
708	0.3452382858
709	0.3451304736
710	0.3450580117
711	0.3449196172
712	0.344751263
713	0.3446445712
714	0.344536207
715	0.3444198091
716	0.3443047375
717	0.3442035311
718	0.344067391
719	0.3439589111
720	0.343857582
721	0.3437337857
722	0.3436028052
723	0.3434950051
724	0.3433739722
725	0.343272283
726	0.3431670569
727	0.3430981139
728	0.3430051153
729	0.3428637768
730	0.3427537507
731	0.3426959937
732	0.3425816648
733	0.3424768708
734	0.3423575986
735	0.3422374537
736	0.3421126324
737	0.3419894629
738	0.3418850424
739	0.3417540773
740	0.3416835779
741	0.3415598388
742	0.3414495046
743	0.3413506616
744	0.3412392445
745	0.3411263144
746	0.341009367
747	0.3409042324
748	0.340764778
749	0.3406543365
750	0.3405490029
751	0.340433378
752	0.3403154362
753	0.3401900439
754	0.3400899376
755	0.3399759623
756	0.3398573281
757	0.3397798388
758	0.3396972104
759	0.3395990231
760	0.3395244708
761	0.3394056222
762	0.3392886888
763	0.3391579821
764	0.339054785
765	0.338946019
766	0.3388386969
767	0.3387391461
768	0.338624413
769	0.3385398816
770	0.338460022
771	0.3383787931
772	0.3382581799
773	0.3381435514
774	0.3380383615
775	0.3379891008
776	0.3379151078
777	0.3377686587
778	0.3376913857
779	0.3375716824
780	0.3374410404
781	0.3373137863
782	0.3372190315
783	0.337098193
784	0.336972097
785	0.3368393449
786	0.336760696
787	0.3366609874
788	0.3365795625
789	0.3364778567
790	0.3363374825
791	0.3362348634
792	0.3361409484
793	0.336039912
794	0.3359318246
795	0.3358034574
796	0.3356893092
797	0.3355629915
798	0.3354641915
799	0.3353629627
800	0.3352453348
801	0.3351515219
802	0.3350626633
803	0.3349450812
804	0.3348375379
805	0.3347338498
806	0.3346290531
807	0.3345252982
808	0.3343916714
809	0.3342770131
810	0.3341375945
811	0.3340376579
812	0.3339301405
813	0.3338408741
814	0.3337503804
815	0.3336586106
816	0.3335616564
817	0.3334881901
818	0.333372797
819	0.3332834397
820	0.3331682703
821	0.3330494166
822	0.3329283994
823	0.3328368749
824	0.3327435873
825	0.3326177108
826	0.3324829344
827	0.332364295
828	0.3322329691
829	0.3321566263
830	0.3320221211
831	0.331911866
832	0.3317810203
833	0.3316739432
834	0.3315740308
835	0.3314341691
836	0.3313304448
837	0.3312435016
838	0.3311282486
839	0.3310080413
840	0.3308718936
841	0.3307987484
842	0.3306873982
843	0.3305523323
844	0.3304613307
845	0.3303576606
846	0.3302516979
847	0.3301282735
848	0.3300238556
849	0.3299171771
850	0.3298200766
851	0.3297144268
852	0.329614289
853	0.3294898455
854	0.3293965328
855	0.329279836
856	0.3291872762
857	0.3290696511
858	0.3290125863
859	0.3288968212
860	0.3287913507
861	0.3286769355
862	0.3285613674
863	0.328425635
864	0.3283112851
865	0.3282070738
866	0.3280875462
867	0.3279870151
868	0.3278782907
869	0.3277504079
870	0.327656373
871	0.3275913816
872	0.3275110686
873	0.3274047771
874	0.3272809952
875	0.3271617574
876	0.3270856167
877	0.3269894961
878	0.3268735604
879	0.3267822521
880	0.3266761657
881	0.3265659913
882	0.3265114585
883	0.3264050531
884	0.3263103689
885	0.3262386111
886	0.3261509027
887	0.3260618815
888	0.3259607429
889	0.3258365193
890	0.3257456666
891	0.3256489835
892	0.3255085891
893	0.3254013935
894	0.3253013231
895	0.325190972
896	0.3250651703
897	0.3249724367
898	0.3248768072
899	0.3247378523
900	0.324640347
901	0.3245264551
902	0.3244332821
903	0.3242994096
904	0.3242049921
905	0.3241043705
906	0.3239912678
907	0.3238980172
908	0.3238010678
909	0.3237161252
910	0.3236107006
911	0.3234965036
912	0.3233798511
913	0.3233099764
914	0.3231968661
915	0.3230873385
916	0.3229702385
917	0.3228620964
918	0.3227393464
919	0.3226425688
920	0.3225390737
921	0.3224148474
922	0.322293201
923	0.3221942479
924	0.3220804549
925	0.3219641158
926	0.3218645295
927	0.3217630709
928	0.3216324867
929	0.3215172581
930	0.3214250263
931	0.321345784
932	0.3212467243
933	0.3211308339
934	0.3210606883
935	0.3209524743
936	0.3208377389
937	0.3207413346
938	0.320656407
939	0.3205683075
940	0.3204552982
941	0.3203599444
942	0.320260436
943	0.3201456017
944	0.320060158
945	0.3199796309
946	0.3198880188
947	0.3197865506
948	0.3196589256
949	0.3195656514
950	0.3194808104
951	0.3193889642
952	0.319295794
953	0.3191773345
954	0.3190956353
955	0.3189896651
956	0.3188968504
957	0.3187975246
958	0.3186944571
959	0.318590265
960	0.3185022985
961	0.3184094297
962	0.3182952202
963	0.3181808558
964	0.3180839886
965	0.3179854877
966	0.3178902968
967	0.3177834154
968	0.3176865466
969	0.3175678899
970	0.3174956316
971	0.3173921236
972	0.3172745379
973	0.3171778099
974	0.3170921821
975	0.3169885022
976	0.3169269672
977	0.3168157687
978	0.3167243527
979	0.3166382528
980	0.3165295782
981	0.3164150922
982	0.316314933
983	0.3162200659
984	0.3161170209
985	0.3160073303
986	0.315884555
987	0.315797878
988	0.3157297719
989	0.3156390526
990	0.3155455468
991	0.315449803
992	0.3153685156
993	0.3152808362
994	0.3151707958
995	0.3150579943
996	0.3149600044
997	0.3148714132
998	0.3147710216
999	0.3146791622
